"Country Name";"Country FAO Code";"Country ISO2";"Item Name";"Item FAO Code";"Item Category";"Unit of Measure";1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016
Italy;106;IT;"Bambara beans";203;Vegetables;m3/ton;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Italy;106;IT;Vetches;205;Vegetables;m3/ton;2375.9499511719;2340.6999511719;3142.4399414062;0;2994.7299804688;2573.4099121094;2312.8999023438;2273.4599609375;2206.6398925781;2598.3400878906;2478.2700195312;2393.4299316406;2394.6101074219;2391.0900878906;2440.1101074219;2475.5100097656;2348.5100097656;2300.4699707031;2251.4399414062;2180.0300292969;2066.8400878906;2135.0100097656;2174.9799804688;2153.1000976562;2157.8601074219;2139.5100097656;2141.3798828125;2125.5300292969;2109.9099121094;2094.5100097656;2079.5200195312
Italy;106;IT;Lupins;210;Vegetables;m3/ton;1793.9499511719;1794.9300537109;1837.9200439453;1852.6099853516;1804.3900146484;1574.6800537109;1520.3199462891;1708.5899658203;1398.0400390625;1369.3399658203;1464.5200195312;1541.7700195312;1545.4100341797;1550.9399414062;1577.4899902344;1673.0799560547;1584.6800537109;1574.5699462891;1521.2199707031;1638.9000244141;1460.1400146484;1743.7800292969;1733.6300048828;1652;1620.5;1624.5100097656;1626.4699707031;1629.9399414062;1633.4200439453;1636.9100341797;1640.4300537109
Italy;106;IT;"Pulses, nes";211;Vegetables;m3/ton;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;740.65698242188;740.65698242188;740.65698242188;740.65698242188;658.36401367188;658.36401367188;656.92102050781;648.95202636719;644.67498779297
Italy;106;IT;"Flour of Pulses";212;Vegetables;m3/ton;2078.330078125;2325.5500488281;2129.7399902344;2256.75;2061.5700683594;1925.75;2154.6899414062;2274.5200195312;2233.7299804688;2316.3000488281;2325.8200683594;2249.5200195312;2186.1201171875;2081.419921875;2163.4599609375;2247.6599121094;2330.0500488281;2044.8000488281;2212.3898925781;2097.75;2009.4100341797;2011.7099609375;1959.0899658203;1940.5999755859;2025.3800048828;2078.330078125;2325.5500488281;2129.7399902344;2256.75;2061.5700683594;1925.75
Italy;106;IT;"Brazil nuts, with shell";216;Fruits;m3/ton;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Italy;106;IT;"Cashew nuts, with shell";217;Fruits;m3/ton;0;0;0;0;0;0;0;0;0;0;0;0;21406.80078125;0;0;22145.900390625;0;0;0;25414.69921875;0;0;0;12811.299804688;0;0;0;20708.30078125;13320.299804688;0;11035.200195312
Italy;106;IT;Chestnuts;220;Fruits;m3/ton;0;0;0;0;0;0;2770.1599121094;0;2867.3400878906;0;0;2954.6398925781;0;0;0;0;0;3472.3798828125;0;0;3422.2700195312;0;0;0;3735.919921875;0;0;0;5474.2202148438;0;0
Italy;106;IT;"Almonds, with shell";221;Fruits;m3/ton;6376.7700195312;6463.9702148438;6302.9301757812;7430.2700195312;8008.830078125;6085.080078125;7180;7091.7797851562;7201.9301757812;6835.3701171875;6950.7299804688;5568.0200195312;6883.6801757812;5633.4301757812;0;5419.4399414062;0;0;5249.3798828125;4918.5600585938;4317.9599609375;4426.2299804688;0;0;4902.58984375;4382.7099609375;4607.259765625;4406.9399414062;4483.3198242188;4572.6098632812;4022.8100585938
Italy;106;IT;"Walnuts, with shell";222;Fruits;m3/ton;2805.6398925781;2699.2900390625;3021.8898925781;2965.4799804688;3356.8400878906;3479.0400390625;3299.8000488281;3228.6999511719;0;0;0;0;0;0;0;3486.9699707031;0;3069.3200683594;3243.8999023438;3222.6398925781;3385.5500488281;0;2983.3898925781;3086.5500488281;0;3245.2399902344;3006.5300292969;2995.3500976562;3101.1899414062;3271.7399902344;0
Italy;106;IT;Pistachios;223;Fruits;m3/ton;45972.19921875;9239.1396484375;20175.80078125;11719.5;0;0;13487.200195312;0;0;0;11207.799804688;18285.30078125;7045.58984375;18151.69921875;9783.9697265625;23800.5;11597;0;0;0;10916.599609375;7223.3100585938;8870.169921875;6180.91015625;6282.08984375;7845.7299804688;8414.5;6466.9599609375;5441.16015625;5316.6499023438;6159.1801757812
Italy;106;IT;Kolanuts;224;Fruits;m3/ton;0;0;0;0;0;0;0;0;0;0;0;0;19777.19921875;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Italy;106;IT;"Hazelnuts, with shell";225;Fruits;m3/ton;4979.3798828125;4920.16015625;4014.330078125;3960.7099609375;4765.1298828125;0;4174;5937.0297851562;3917.4099121094;0;0;0;3996.8400878906;4302.9799804688;5137.7001953125;0;4163.009765625;5650.740234375;4620.4599609375;5135.91015625;3763.4399414062;4667.5200195312;4087.5200195312;5135.5;0;4947.919921875;4578.7998046875;4823.4799804688;0;4795.240234375;5247.9501953125
Italy;106;IT;Arecanuts;226;Fruits;m3/ton;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Italy;106;IT;"Almonds Shelled";231;Fruits;m3/ton;12753.5;12927.900390625;12605.900390625;14860.5;16017.700195312;12170.200195312;14360;14183.599609375;14403.900390625;13670.700195312;13901.5;11136;13767.400390625;11266.900390625;0;10838.900390625;0;0;10498.799804688;9837.1298828125;8635.919921875;8852.4501953125;0;0;9805.169921875;12753.5;12927.900390625;12605.900390625;14860.5;16017.700195312;12170.200195312
Italy;106;IT;"Walnuts Shelled";232;Fruits;m3/ton;5293.669921875;5093;5701.6899414062;5595.25;6333.669921875;6564.2202148438;6226.0400390625;6091.8901367188;0;0;0;0;0;0;0;6579.1899414062;0;5791.169921875;6120.5698242188;6080.4599609375;6387.83984375;0;5629.0297851562;5823.6899414062;0;5293.669921875;5093;5701.6899414062;5595.25;6333.669921875;6564.2202148438
Italy;106;IT;"Hazelnuts Shelled";233;Fruits;m3/ton;9958.759765625;9840.3203125;8028.66015625;7921.41015625;9530.259765625;0;8348;11874.099609375;7834.8198242188;0;0;0;7993.6801757812;8605.9599609375;10275.400390625;0;8326.009765625;11301.5;9240.919921875;10271.799804688;7526.8701171875;9335.0400390625;8175.0400390625;10271;0;9958.759765625;9840.3203125;8028.66015625;7921.41015625;9530.259765625;0
Italy;106;IT;"Nuts, nes";234;Fruits;m3/ton;0;0;0;0;0;0;0;0;0;5205.5600585938;0;5172.2099609375;0;0;5335.830078125;5024.919921875;5108.1801757812;5477.8598632812;5169.6801757812;4344.25;4459.9301757812;4784.5200195312;4890.5400390625;4087.5500488281;4146.9799804688;3821.9299316406;3820.2800292969;4483.3598632812;5194.330078125;4643.6801757812;4485.1499023438
Italy;106;IT;Soybeans;236;Vegetables;m3/ton;2104.580078125;1927.25;2048.3500976562;1966.3699951172;2080.3601074219;2138.2099609375;2042.9300537109;2161.6000976562;2106.25;2086.3500976562;1979.4300537109;1997.3299560547;1750.8499755859;1923.3900146484;1937.1500244141;1796.8000488281;1859.9399414062;1883.0500488281;2270.8898925781;2066.8400878906;2106.0700683594;1839.8900146484;1881.8800048828;2436.6799316406;1795.6099853516;1856.4699707031;2271.7299804688;1832.5200195312;1689.9699707031;1653.6199951172;1625.6899414062
Italy;106;IT;"Soybean oil";237;"Seeds & Oils";m3/ton;4029.6298828125;3690.080078125;3921.9699707031;3765;3983.25;4094.0200195312;3911.580078125;4138.8100585938;4032.8100585938;3994.7299804688;3790;3824.2800292969;3352.330078125;3682.6999511719;3709.0400390625;3440.3200683594;3561.2199707031;3605.4699707031;4348.0498046875;3957.3701171875;4032.4799804688;3522.830078125;3603.2299804688;4665.5;3438.0400390625;4029.6298828125;3690.080078125;3921.9699707031;3765;3983.25;4094.0200195312
Italy;106;IT;"Cake of Soybeans";238;Vegetables;m3/ton;1745.8900146484;1598.7700195312;1699.2399902344;1631.2299804688;1725.7900390625;1773.7800292969;1694.7399902344;1793.1899414062;1747.2700195312;1730.7600097656;1642.0600585938;1656.9100341797;1452.4399414062;1595.5699462891;1606.9899902344;1490.5600585938;1542.9399414062;1562.1099853516;1883.8399658203;1714.5799560547;1747.1199951172;1526.3100585938;1561.1400146484;2021.3800048828;1489.5699462891;1745.8900146484;1598.7700195312;1699.2399902344;1631.2299804688;1725.7900390625;1773.7800292969
Italy;106;IT;"Soya Sauce";239;Vegetables;m3/ton;601.30999755859;550.64202880859;585.24401855469;561.82098388672;594.38800048828;610.91802978516;583.69396972656;617.60101318359;601.78497314453;596.10101318359;565.55200195312;570.666015625;500.24200439453;549.53900146484;553.47100830078;513.37200927734;531.41198730469;538.01501464844;648.82397460938;590.52697753906;601.73498535156;525.68402099609;537.67999267578;696.19500732422;513.03100585938;601.30999755859;550.64202880859;585.24401855469;561.82098388672;594.38800048828;610.91802978516
Italy;106;IT;"Soya Paste";240;Vegetables;m3/ton;561.22198486328;513.93200683594;546.22802734375;524.36602783203;554.76202392578;570.19000244141;544.78100585938;576.42797851562;561.666015625;556.36102294922;527.84802246094;532.62200927734;466.89199829102;512.90301513672;516.57299804688;479.14700317383;495.98400878906;502.14700317383;605.56896972656;551.15899658203;561.61999511719;490.63900756836;501.83499145508;649.78198242188;478.82901000977;561.22198486328;513.93200683594;546.22802734375;524.36602783203;554.76202392578;570.19000244141
Italy;106;IT;"Groundnuts, with shell";242;Vegetables;m3/ton;0;0;0;0;0;0;4090.0700683594;3628.8200683594;4111.4599609375;3819.7299804688;3846.3200683594;5431.7001953125;5792.75;0;3521.580078125;3552.080078125;7991.740234375;2858.1499023438;3340.1499023438;2518.3500976562;3293.3000488281;4493.1000976562;2679.5300292969;2266.4699707031;2322.5600585938;3962.5100097656;1988.5699462891;1716.2600097656;2256.5300292969;2311.6999511719;1833.6899414062
Italy;106;IT;"Groundnuts Shelled";243;Vegetables;m3/ton;0;0;0;0;0;0;5842.9501953125;5184.0200195312;5873.509765625;5456.759765625;5494.75;7759.5698242188;8275.349609375;0;5030.830078125;5074.41015625;11416.799804688;4083.0700683594;4771.6499023438;3597.6398925781;4704.7202148438;6418.7099609375;3827.8999023438;3237.8100585938;3317.9399414062;0;0;0;0;0;0
Italy;106;IT;"Groundnut oil";244;"Seeds & Oils";m3/ton;0;0;0;0;0;0;10848.299804688;9624.9296875;10905.099609375;10131.299804688;10201.799804688;14406.799804688;15364.5;0;9340.509765625;9421.41015625;21197;7580.83984375;8859.2900390625;6679.580078125;8735.01953125;11917.299804688;7107.080078125;6011.5;6160.259765625;0;0;0;0;0;0
Italy;106;IT;"Cake, groundnuts";245;Vegetables;m3/ton;0;0;0;0;0;0;2181.7900390625;1935.75;2193.1999511719;2037.5899658203;2051.7700195312;2897.4699707031;3090.0700683594;0;1878.5400390625;1894.8100585938;4263.08984375;1524.6400146484;1781.7600097656;1343.3800048828;1756.7700195312;2396.7800292969;1429.3599853516;1209.0200195312;1238.9399414062;0;0;0;0;0;0
Italy;106;IT;Coconuts;249;Fruits;m3/ton;2997.919921875;3316.4699707031;3717.9099121094;4170.7998046875;3204.7700195312;3272.5100097656;3050.5500488281;2803.8500976562;3012.9099121094;2974.6999511719;2994.3400878906;2877.5500488281;3049.9899902344;3084.830078125;2968.7199707031;3185.5900878906;2950.7399902344;2914.4599609375;2854.2700195312;2776.4499511719;2883;2932.4099121094;2887.919921875;2937.7700195312;3131.8999023438;3154.7399902344;3071.9099121094;3164.8400878906;3073.3100585938;3177.3898925781;3734.8798828125
Italy;106;IT;Copra;251;Fruits;m3/ton;2335.2299804688;2583.3601074219;2896.0600585938;3248.8400878906;2496.3601074219;2549.1201171875;2376.2299804688;2184.0600585938;2346.9099121094;2317.1398925781;2332.4399414062;2241.4599609375;2375.7900390625;2402.9299316406;2312.4899902344;2481.4099121094;2298.4799804688;2270.2199707031;2223.330078125;2162.7099609375;2245.7099609375;2284.1999511719;2249.5400390625;2288.3701171875;2439.5900878906;2335.2299804688;2583.3601074219;2896.0600585938;3248.8400878906;2496.3601074219;2549.1201171875
Italy;106;IT;"Coconut (copra) oil";252;"Seeds & Oils";m3/ton;4909.8901367188;5431.6000976562;6089.0600585938;6830.7900390625;5248.66015625;5359.58984375;4996.08984375;4592.0498046875;4934.4399414062;4871.8500976562;4904.0297851562;4712.740234375;4995.169921875;5052.2299804688;4862.0698242188;5217.240234375;4832.6201171875;4773.2099609375;4674.6201171875;4547.169921875;4721.669921875;4802.6000976562;4729.7299804688;4811.3701171875;5129.3198242188;4909.8901367188;5431.6000976562;6089.0600585938;6830.7900390625;5248.66015625;5359.58984375
Italy;106;IT;"Cake, copra";253;Fruits;m3/ton;930.60601806641;1029.4899902344;1154.0999755859;1294.6899414062;994.81597900391;1015.8400268555;946.94396972656;870.36297607422;935.26000976562;923.39599609375;929.49597167969;893.23999023438;946.76898193359;957.58502197266;921.54302978516;988.85998535156;915.96002197266;904.69897460938;886.01300048828;861.85699462891;894.93200683594;910.27001953125;896.4580078125;911.93298339844;972.19500732422;930.60601806641;1029.4899902344;1154.0999755859;1294.6899414062;994.81597900391;1015.8400268555
Italy;106;IT;"Oil, palm fruit";254;Fruits;m3/ton;811.26501464844;800.65301513672;827.64001464844;863.34002685547;892.06500244141;977.65100097656;1003.8200073242;0;845.32098388672;846.79797363281;883.33599853516;906.21899414062;932.49700927734;835.49700927734;808.85900878906;822.65100097656;871.14099121094;853.96997070312;840.375;791.083984375;793.56298828125;860.64398193359;865.39001464844;926.21398925781;925.28002929688;876.78100585938;893.40698242188;909.35101318359;892.32202148438;880.97198486328;900.91998291016
Italy;106;IT;"Palm kernels";256;Fruits;m3/ton;2124.1599121094;2114.6799316406;2138.3000488281;2222.0100097656;2309.8898925781;2480.9599609375;0;0;2064.7299804688;0;2376.580078125;2304.4699707031;2467.7800292969;2183.7399902344;2199.5600585938;0;2413.3999023438;2337.2199707031;0;0;2122.6799316406;2356.330078125;2161.3898925781;0;2468.7900390625;2280.8200683594;2609.7199707031;2461.330078125;2236.080078125;0;0
Italy;106;IT;"Palm oil";257;"Seeds & Oils";m3/ton;0;3545.9299316406;3681.0200195312;3848;3974.580078125;0;4451.4799804688;3780.5700683594;3773;3757.6599121094;3909.25;4037.1398925781;4132.1000976562;3705.6899414062;3601.9699707031;0;3836.8500976562;3772;3717.5200195312;3505.3701171875;3513.2199707031;3796.8500976562;3846.4699707031;4100.4799804688;4100.0600585938;3885.8400878906;3945.9799804688;4032.2099609375;3960.6398925781;0;0
Italy;106;IT;"Palm kernel oil";258;"Seeds & Oils";m3/ton;3920.5600585938;3903.0700683594;3946.6599121094;4101.169921875;4263.3598632812;4579.1000976562;0;0;3810.8798828125;0;4386.4399414062;4253.3598632812;4554.7900390625;4030.5300292969;4059.7199707031;0;4454.419921875;4313.8100585938;0;0;3917.8400878906;4349.080078125;3989.2700195312;0;4556.6499023438;3920.5600585938;3903.0700683594;3946.6599121094;4101.169921875;4263.3598632812;4579.1000976562
Italy;106;IT;"Cake of Palm Kernel";259;Fruits;m3/ton;616.73400878906;613.98199462891;620.83898925781;645.14501953125;670.65802001953;720.32702636719;0;0;599.47998046875;0;690.02099609375;669.08599853516;716.50201416016;634.03302001953;638.625;0;700.71301269531;678.59399414062;0;0;616.30499267578;684.14300537109;627.5419921875;0;716.79498291016;616.73400878906;613.98199462891;620.83898925781;645.14501953125;670.65802001953;720.32702636719
Italy;106;IT;Olives;260;Fruits;m3/ton;3567.4699707031;2413.9099121094;4713.8198242188;2533.3400878906;5342.16015625;2448.0100097656;3081.0700683594;2728.4899902344;4769.1801757812;4133.580078125;2705.7700195312;2609.2700195312;2854.7800292969;2304.6599121094;3714.9899902344;5266.8701171875;2623.9399414062;2023.5799560547;3563.75;2764.8898925781;2810.5400390625;2753.5100097656;2567.919921875;2566.5600585938;2395.1298828125;2446.0700683594;3111.5300292969;2424.4299316406;3807.4799804688;2643.8999023438;3085.1899414062
Italy;106;IT;"Olive oil, virgin";261;"Seeds & Oils";m3/ton;17077.80078125;11555.599609375;22565.400390625;12127.299804688;25573.30078125;11718.799804688;14749.299804688;13061.5;22830.400390625;19787.80078125;12952.700195312;12490.799804688;13666.099609375;11032.599609375;17783.900390625;25212.900390625;12561;9687.01953125;17059.900390625;13235.700195312;13454.299804688;13181.200195312;12292.799804688;12286.299804688;11465.700195312;17077.80078125;11555.599609375;22565.400390625;12127.299804688;25573.30078125;11718.799804688
Italy;106;IT;"Olives Preserved";262;Fruits;m3/ton;3567.4699707031;2413.9099121094;4713.8198242188;2533.3400878906;5342.16015625;2448.0100097656;3081.0700683594;2728.4899902344;4769.1801757812;4133.580078125;2705.7700195312;2609.2700195312;2854.7800292969;2304.6599121094;3714.9899902344;5266.8701171875;2623.9399414062;2023.5799560547;3563.75;2764.8898925781;2810.5400390625;2753.5100097656;2567.919921875;2566.5600585938;2395.1298828125;3567.4699707031;2413.9099121094;4713.8198242188;2533.3400878906;5342.16015625;2448.0100097656
Italy;106;IT;"Karite Nuts (Sheanuts)";263;Fruits;m3/ton;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Italy;106;IT;"Castor oil seed";265;"Seeds & Oils";m3/ton;0;0;0;0;0;0;9346.6201171875;9510.25;8728.51953125;10091.700195312;7889.669921875;7640.7202148438;8106.2900390625;0;11721.299804688;10506.5;12824.900390625;8616.9697265625;8843.7001953125;8321.400390625;7953.5;7097.7099609375;6985.580078125;6877.9301757812;6199.7299804688;6178.6201171875;5934.7202148438;0;5580.919921875;6157.740234375;5289.8598632812
Italy;106;IT;"Oil of Castor Beans";266;"Seeds & Oils";m3/ton;0;0;0;0;0;0;23366.5;23775.599609375;21821.30078125;25229.30078125;19724.19921875;19101.80078125;20265.69921875;0;29303.30078125;26266.19921875;32062.19921875;21542.400390625;22109.19921875;20803.5;19883.69921875;17744.30078125;17463.900390625;17194.80078125;15499.299804688;0;0;0;0;0;0
Italy;106;IT;"Sunflower seed";267;"Seeds & Oils";m3/ton;1875.8800048828;1892.5799560547;1715.3900146484;1981.3000488281;2010.5;1811.9899902344;1981.6500244141;2391.3400878906;2250.919921875;1853.4399414062;2252.0500488281;2160.75;2516.6499023438;2306.6201171875;2305.6000976562;2650.7800292969;2312.8500976562;2747.7600097656;2631.3500976562;2178.3500976562;2298.919921875;2430.2099609375;2048.7700195312;2128.8200683594;2240.1799316406;1930.8399658203;2347.3000488281;1783.8299560547;1720.2800292969;1764.9200439453;1577.3699951172
Italy;106;IT;"Sunflower oil";268;"Seeds & Oils";m3/ton;3709.3200683594;3742.3400878906;3391.9699707031;3917.7900390625;3975.5200195312;3583;3918.4699707031;4728.580078125;4450.919921875;3664.9599609375;4453.1499023438;4272.6201171875;4976.3701171875;4561.0498046875;4559.0498046875;5241.6000976562;4573.3798828125;5433.3701171875;5203.169921875;4307.4301757812;4545.830078125;4805.4501953125;4051.1999511719;4209.490234375;4429.6801757812;3709.3200683594;3742.3400878906;3391.9699707031;3917.7900390625;3975.5200195312;3583
Italy;106;IT;"Sunflower Cake";269;"Seeds & Oils";m3/ton;755.43798828125;762.16302490234;690.80700683594;797.89398193359;809.65197753906;729.71099853516;798.03302001953;963.02099609375;906.47198486328;746.40301513672;906.92700195312;870.15899658203;1013.4799804688;928.90197753906;928.49499511719;1067.5;931.41101074219;1106.5600585938;1059.6700439453;877.2490234375;925.80102539062;978.67498779297;825.06597900391;857.30200195312;902.14697265625;755.43798828125;762.16302490234;690.80700683594;797.89398193359;809.65197753906;729.71099853516
Italy;106;IT;Rapeseed;270;"Seeds & Oils";m3/ton;1691.4899902344;1376.3399658203;0;1724.5100097656;1709.3900146484;1477.2099609375;1617.5500488281;1543.5699462891;1924.6700439453;1727.3800048828;2055.3601074219;2227.1101074219;2779.330078125;2001.0799560547;1661.3599853516;1479.3399658203;1429.5999755859;1538.1500244141;1324.6899414062;1320.6300048828;1629.4599609375;2105.7800292969;1681.0200195312;1811.7299804688;1908.1500244141;2067.0200195312;1827.8800048828;1478.3000488281;1258.4399414062;1417.6099853516;1367.0899658203
Italy;106;IT;"Rapeseed oil";271;"Seeds & Oils";m3/ton;3139.5;2554.5500488281;0;3200.7800292969;3172.7299804688;2741.7800292969;3002.2600097656;2864.9499511719;3572.3000488281;3206.1101074219;3814.8500976562;4133.6401367188;5158.580078125;3714.1101074219;3083.580078125;2745.7299804688;2653.419921875;2854.8999023438;2458.6899414062;2451.1599121094;3024.3601074219;3908.4299316406;3120.0600585938;3362.669921875;3541.6298828125;3139.5;2554.5500488281;0;3200.7800292969;3172.7299804688;2741.7800292969
Italy;106;IT;"Cake of Rapeseed";272;"Seeds & Oils";m3/ton;830.80297851562;676.00897216797;0;847.01800537109;839.59600830078;725.55603027344;794.48699951172;758.15002441406;945.3330078125;848.42901611328;1009.5200195312;1093.8800048828;1365.1099853516;982.86199951172;816.00500488281;726.60101318359;702.17297363281;755.48797607422;650.64099121094;648.64898681641;800.3330078125;1034.2800292969;825.65997314453;889.86102294922;937.21899414062;830.80297851562;676.00897216797;0;847.01800537109;839.59600830078;725.55603027344
Italy;106;IT;"Oil, olive residues";274;"Seeds & Oils";m3/ton;7596.0498046875;5139.8198242188;10036.900390625;5394.1201171875;11374.799804688;5212.419921875;6560.3701171875;5809.6401367188;10154.799804688;8801.4404296875;5761.259765625;5555.7998046875;6078.5600585938;4907.1899414062;7910.1499023438;11214.5;5587.0297851562;4308.7099609375;7588.1201171875;5887.1499023438;5984.33984375;5862.91015625;5467.75;5464.8500976562;5099.83984375;7596.0498046875;5139.8198242188;10036.900390625;5394.1201171875;11374.799804688;5212.419921875
Italy;106;IT;"Tung nuts";275;"Seeds & Oils";m3/ton;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Italy;106;IT;"Jojoba seed";277;"Seeds & Oils";m3/ton;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Italy;106;IT;"Safflower seed";280;"Seeds & Oils";m3/ton;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Italy;106;IT;"Oil, safflower";281;"Seeds & Oils";m3/ton;3709.3200683594;3742.3400878906;3391.9699707031;3917.7900390625;3975.5200195312;3583;3918.4699707031;4728.580078125;4450.919921875;3664.9599609375;4453.1499023438;4272.6201171875;4976.3701171875;4561.0498046875;4559.0498046875;5241.6000976562;4573.3798828125;5433.3701171875;5203.169921875;4307.4301757812;4545.830078125;4805.4501953125;4051.1999511719;4209.490234375;4429.6801757812;3709.3200683594;3742.3400878906;3391.9699707031;3917.7900390625;3975.5200195312;3583
Italy;106;IT;"Cake, safflower";282;"Seeds & Oils";m3/ton;755.43798828125;762.16302490234;690.80700683594;797.89398193359;809.65197753906;729.71099853516;798.03302001953;963.02099609375;906.47198486328;746.40301513672;906.92700195312;870.15899658203;1013.4799804688;928.90197753906;928.49499511719;1067.5;931.41101074219;1106.5600585938;1059.6700439453;877.2490234375;925.80102539062;978.67498779297;825.06597900391;857.30200195312;902.14697265625;755.43798828125;762.16302490234;690.80700683594;797.89398193359;809.65197753906;729.71099853516
Italy;106;IT;"Sesame seed";289;"Seeds & Oils";m3/ton;8587.2001953125;8520.4404296875;0;12639.299804688;11012.400390625;10101.799804688;12458.5;16802;15240.200195312;15647.299804688;14481.200195312;11394;10505.799804688;12845.799804688;14666.900390625;11148.200195312;14226.900390625;9237.8896484375;10195.200195312;11007.400390625;11186.200195312;10137.799804688;12922.400390625;14149.099609375;10705.799804688;10928.099609375;10837.400390625;9878.740234375;10066.700195312;10918.799804688;10722.700195312
Italy;106;IT;"Sesame oil";290;"Seeds & Oils";m3/ton;19970.19921875;19815;0;29393.69921875;25610.19921875;23492.599609375;28973.30078125;39074.3984375;35442.30078125;36389;33677.19921875;26497.599609375;24432.099609375;29874;34109;25926.099609375;33085.69921875;21483.5;23709.80078125;25598.69921875;26014.400390625;23576.400390625;30052.099609375;32904.80078125;24897.30078125;19970.19921875;19815;0;29393.69921875;25610.19921875;23492.599609375
Italy;106;IT;"Mustard seed";292;"Seeds & Oils";m3/ton;1595.9300537109;1566.0500488281;2618.6599121094;0;1636.5899658203;0;1373.8499755859;1620.2199707031;0;0;1804.5899658203;2019.9100341797;1992.6099853516;1549.9399414062;2002.5799560547;2521.669921875;3142.080078125;0;1751.5699462891;1875.3699951172;0;3287.0100097656;2110.6499023438;0;2165.3200683594;0;2219.3701171875;0;1828.6800537109;2162.8999023438;1861.5999755859
Italy;106;IT;"Poppy seed";296;"Seeds & Oils";m3/ton;1639.9000244141;0;0;0;0;0;0;0;0;0;2115.3601074219;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1425.3000488281;0;1515.7800292969;1360.8800048828;0;0
Italy;106;IT;Melonseed;299;"Seeds & Oils";m3/ton;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Italy;106;IT;"Tallowtree seed";305;"Seeds & Oils";m3/ton;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Italy;106;IT;"Kapok fruit";310;"Seeds & Oils";m3/ton;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Italy;106;IT;"Kapokseed in shell";311;"Seeds & Oils";m3/ton;1369.8000488281;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Italy;106;IT;"Seed cotton";328;"Seeds & Oils";m3/ton;3755.3701171875;3846.8200683594;3805.8898925781;3792.0300292969;3980.5700683594;3684.4899902344;3778.8400878906;3503.8601074219;3475.2700195312;3686.4099121094;3954.5200195312;4218.8701171875;4048.080078125;3899.4799804688;3921.3798828125;3175.0400390625;3455.3200683594;3355.9099121094;3110.5200195312;2931.3798828125;3010.330078125;3422.7099609375;3106.2399902344;2948.0200195312;3228.8400878906;3007.3898925781;2718.5200195312;3386.8200683594;3038.1398925781;3031.6101074219;2874.4499511719
Italy;106;IT;Cottonseed;329;"Seeds & Oils";m3/ton;1198.5200195312;1480.5899658203;0;1713.6300048828;1588.2199707031;1237.6999511719;1348.4599609375;1045.0699462891;1135.1700439453;1122.4200439453;1284.2099609375;1485;1334.0500488281;1056.8299560547;1289.1199951172;1010.0100097656;820.95202636719;866.20501708984;765.53698730469;750.94702148438;0;0;827.35198974609;0;0;711.9169921875;731.75701904297;908.19500732422;820.26397705078;0;0
Italy;106;IT;"Cottonseed oil";331;"Seeds & Oils";m3/ton;3560.3400878906;4398.259765625;0;5090.5297851562;4717.9702148438;3676.7199707031;4005.7600097656;3104.5100097656;3372.1398925781;3334.2800292969;3814.8898925781;4411.3598632812;3962.9399414062;3139.419921875;3829.4699707031;3000.3400878906;2438.7299804688;2573.1599121094;2274.1101074219;2230.7700195312;0;0;2457.7399902344;0;0;3560.3400878906;4398.259765625;0;5090.5297851562;4717.9702148438;3676.7199707031
Italy;106;IT;"Cake of Cottonseed";332;"Seeds & Oils";m3/ton;774.04699707031;956.21600341797;0;1106.7199707031;1025.7199707031;799.34698486328;870.88397216797;674.94396972656;733.13000488281;724.89801025391;829.38702392578;959.06500244141;861.57397460938;682.53399658203;832.55700683594;652.29797363281;530.19897460938;559.42498779297;494.41000366211;484.98699951172;0;0;534.3330078125;0;0;774.04699707031;956.21600341797;0;1106.7199707031;1025.7199707031;799.34698486328
